Date,Title,EngTitle
2020-02-28 12:13:00,"코스피, 6개월 만에 장중 2000선 붕괴…현대차 공장 폐쇄가 '방아쇠...",Kospi collapses intraday 2000 line in 6 months... Closing of Hyundai Motor Company's factory is'trigger...
2020-02-28 12:09:00,"[속보] 현대차 ""울산2공장 정밀방역…폐쇄 범위·기간 지침대로""","[Breaking News] Hyundai Motor Company ""Precise quarantine at Ulsan Plant 2…according to the guidelines for the scope and period of closure"""
2020-02-28 12:02:00,[속보] 현대차 직원 코로나19 ‘확진’ 판정…·접촉자 추적,[Breaking News] Hyundai Motor Company's employee is determined to be'confirmed' for Corona 19... ·Contact tracking
2020-02-28 11:57:00,"현대차서 첫 코로나19 확진자 나와…울산 2공장 가동 중단, 방역 실시",Hyundai Motor Company's first corona19 confirmed... Ulsan Plant 2 stopped operation and quarantine
2020-02-28 11:18:00,[속보]현대차 울산공장 직원 코로나19 확진,[Breaking News] Hyundai Motor Company's Ulsan Plant employee confirmed Corona 19
2020-02-28 11:48:00,"현대차 울산2공장, 코로나19 확진자 발생..가동 중단(상보)","Hyundai Motor Company's Ulsan Plant 2, COVID-19 confirmed cases have ceased operation (complementary)"
2020-02-28 11:38:00,"현대차, 낙폭 확대…울산2공장 직원 코로나19 확진에 가동 중단",Hyundai Motors expands its decline... Ulsan Plant 2 employees stop operation due to corona19 confirmation
2020-02-28 11:33:00,현대차 또 멈추나…울산공장 직원 코로나 확진,Does Hyundai stop again... Ulsan plant employee corona confirmed
2020-02-28 16:57:00,"현대차 울산 2공장, 코로나 확진에 스톱",Hyundai Motor Company's Ulsan Plant 2 stops corona confirmation
2020-02-28 13:26:00,"현대차 근로자 코로나19 확진…울산2공장 가동 중단, 신천지 연관성도...","Corona 19 confirmed by Hyundai Motor Company Ulsan Plant 2 Suspension of Operation, Shincheonji..."
2020-02-28 13:10:00,현대차 울산 2공장 근로자 코로나19 확진…가동 중단,Workers at Hyundai Motor's Ulsan Plant 2 confirmed corona19... Downtime
2020-02-28 12:42:00,코로나 19 확진환자 발생에 현대차 울산2공장 가동 중단,Hyundai Motor Company's Ulsan Plant 2 shuts down due to corona 19 confirmed cases
2020-02-28 16:41:00,현대차 울산2공장 다음달 2일부터 가동 재개,Hyundai Motor Company's Ulsan Plant 2 resumes operation from the 2nd of next month
2020-02-28 15:31:00,"현대차·로템, 코로나19로 일부 공장 가동 중단(종합)","현대차·로템, 코로나19로 일부 공장 가동 중단(종합)"
2020-02-28 11:52:00,"현대차 현대로템, 코로나19 확진 의심으로 공장 임시 중단","Hyundai Motor Company, Hyundai Rotem, temporarily suspends factory due to suspected corona 19"
2020-02-28 15:20:00,산업수도 울산이 떤다..현대車 확진에 유화공장·조선소 불안↑,"Ulsan, the industrial capital, trembles.. Anxiety at petrochemical factories and shipyards due to Hyundai's confirmation"
2020-02-28 13:22:00,현대차 울산2공장 멈췄다..GV80·팰리세이드 어쩌나,Hyundai Motor Company's Ulsan Plant 2 stopped.. What about GV80 Palisade?
2020-02-28 13:04:00,"""GV80·팰리세이드 어쩌나"" 현대차, 울산2공장 가동 중단에 주가 ...","""What's wrong with the GV80 Palisade"" Hyundai Motor's stock price in the shutdown of Ulsan Plant 2 ..."
2020-02-28 12:01:00,현대차 생산라인 코로나19 첫 확진···울산2공장 가동 중단,Hyundai Motor's production line Corona 19 first confirmed...
2020-02-28 12:13:00,"코스피, 6개월 만에 장중 2000선 붕괴…현대차 공장 폐쇄가 '방아쇠...",Kospi collapses intraday 2000 line in 6 months... Closing of Hyundai Motor Company's factory is'trigger...
2020-02-28 12:09:00,"[속보] 현대차 ""울산2공장 정밀방역…폐쇄 범위·기간 지침대로""","[속보] 현대차 ""울산2공장 정밀방역…폐쇄 범위·기간 지침대로"""
2020-02-28 12:02:00,[속보] 현대차 직원 코로나19 ‘확진’ 판정…·접촉자 추적,[Breaking News] Hyundai Motor Company's employee is determined to be'confirmed' for Corona 19... ·Contact tracking
2020-02-28 11:57:00,"현대차서 첫 코로나19 확진자 나와…울산 2공장 가동 중단, 방역 실시",Hyundai Motor Company's first corona19 confirmed... Ulsan Plant 2 stopped operation and quarantine
2020-02-28 11:18:00,[속보]현대차 울산공장 직원 코로나19 확진,[Breaking News] Hyundai Motor Company's Ulsan Plant employee confirmed Corona 19
2020-02-28 11:48:00,"현대차 울산2공장, 코로나19 확진자 발생..가동 중단(상보)","Hyundai Motor Company's Ulsan Plant 2, COVID-19 confirmed cases have ceased operation (complementary)"
2020-02-28 11:38:00,"현대차, 낙폭 확대…울산2공장 직원 코로나19 확진에 가동 중단",Hyundai Motors expands its decline... Ulsan Plant 2 employees stop operation due to corona19 confirmation
2020-02-28 11:33:00,현대차 또 멈추나…울산공장 직원 코로나 확진,Does Hyundai stop again... Ulsan plant employee corona confirmed
2020-02-28 16:57:00,"현대차 울산 2공장, 코로나 확진에 스톱",Hyundai Motor Company's Ulsan Plant 2 stops corona confirmation
2020-02-28 13:26:00,"현대차 근로자 코로나19 확진…울산2공장 가동 중단, 신천지 연관성도...","Corona 19 confirmed by Hyundai Motor Company Ulsan Plant 2 Suspension of Operation, Shincheonji..."
2020-02-28 13:10:00,현대차 울산 2공장 근로자 코로나19 확진…가동 중단,Workers at Hyundai Motor's Ulsan Plant 2 confirmed corona19... Downtime
2020-02-28 12:42:00,코로나 19 확진환자 발생에 현대차 울산2공장 가동 중단,Hyundai Motor Company's Ulsan Plant 2 shuts down due to corona 19 confirmed cases
2020-02-28 16:41:00,현대차 울산2공장 다음달 2일부터 가동 재개,Hyundai Motor Company's Ulsan Plant 2 resumes operation from the 2nd of next month
2020-02-28 15:31:00,"현대차·로템, 코로나19로 일부 공장 가동 중단(종합)",Hyundai Motor Company Rotem Stops Operation of Some Plants Due to Corona 19
2020-02-28 11:52:00,"현대차 현대로템, 코로나19 확진 의심으로 공장 임시 중단","현대차 현대로템, 코로나19 확진 의심으로 공장 임시 중단"
2020-02-28 15:20:00,산업수도 울산이 떤다..현대車 확진에 유화공장·조선소 불안↑,"Ulsan, the industrial capital, trembles.. Anxiety at petrochemical factories and shipyards due to Hyundai's confirmation"
2020-02-28 13:22:00,현대차 울산2공장 멈췄다..GV80·팰리세이드 어쩌나,Hyundai Motor Company's Ulsan Plant 2 stopped.. What about GV80 Palisade?
2020-02-28 13:04:00,"""GV80·팰리세이드 어쩌나"" 현대차, 울산2공장 가동 중단에 주가 ...","""What's wrong with the GV80 Palisade"" Hyundai Motor's stock price in the shutdown of Ulsan Plant 2 ..."
2020-02-28 12:01:00,현대차 생산라인 코로나19 첫 확진···울산2공장 가동 중단,Hyundai Motor's production line Corona 19 first confirmed...
2020-02-28 12:13:00,"코스피, 6개월 만에 장중 2000선 붕괴…현대차 공장 폐쇄가 '방아쇠...",Kospi collapses intraday 2000 line in 6 months... Closing of Hyundai Motor Company's factory is'trigger...
2020-02-28 12:09:00,"[속보] 현대차 ""울산2공장 정밀방역…폐쇄 범위·기간 지침대로""","[Breaking News] Hyundai Motor Company ""Precise quarantine at Ulsan Plant 2…according to the guidelines for the scope and period of closure"""
2020-02-28 12:02:00,[속보] 현대차 직원 코로나19 ‘확진’ 판정…·접촉자 추적,[Breaking News] Hyundai Motor Company's employee is determined to be'confirmed' for Corona 19... ·Contact tracking
2020-02-28 11:57:00,"현대차서 첫 코로나19 확진자 나와…울산 2공장 가동 중단, 방역 실시",Hyundai Motor Company's first corona19 confirmed... Ulsan Plant 2 stopped operation and quarantine
2020-02-28 11:18:00,[속보]현대차 울산공장 직원 코로나19 확진,[Breaking News] Hyundai Motor Company's Ulsan Plant employee confirmed Corona 19
2020-02-28 11:48:00,"현대차 울산2공장, 코로나19 확진자 발생..가동 중단(상보)","Hyundai Motor Company's Ulsan Plant 2, COVID-19 confirmed cases have ceased operation (complementary)"
2020-02-28 11:38:00,"현대차, 낙폭 확대…울산2공장 직원 코로나19 확진에 가동 중단",Hyundai Motors expands its decline... Ulsan Plant 2 employees stop operation due to corona19 confirmation
2020-02-28 11:33:00,현대차 또 멈추나…울산공장 직원 코로나 확진,Does Hyundai stop again... Ulsan plant employee corona confirmed
2020-02-28 16:57:00,"현대차 울산 2공장, 코로나 확진에 스톱",Hyundai Motor Company's Ulsan Plant 2 stops corona confirmation
2020-02-28 13:26:00,"현대차 근로자 코로나19 확진…울산2공장 가동 중단, 신천지 연관성도...","Corona 19 confirmed by Hyundai Motor Company Ulsan Plant 2 Suspension of Operation, Shincheonji..."
2020-02-28 13:10:00,현대차 울산 2공장 근로자 코로나19 확진…가동 중단,Workers at Hyundai Motor's Ulsan Plant 2 confirmed corona19... Downtime
2020-02-28 12:42:00,코로나 19 확진환자 발생에 현대차 울산2공장 가동 중단,Hyundai Motor Company's Ulsan Plant 2 shuts down due to corona 19 confirmed cases
2020-02-28 16:41:00,현대차 울산2공장 다음달 2일부터 가동 재개,Hyundai Motor Company's Ulsan Plant 2 resumes operation from the 2nd of next month
2020-02-28 15:31:00,"현대차·로템, 코로나19로 일부 공장 가동 중단(종합)",Hyundai Motor Company Rotem Stops Operation of Some Plants Due to Corona 19
2020-02-28 11:52:00,"현대차 현대로템, 코로나19 확진 의심으로 공장 임시 중단","Hyundai Motor Company, Hyundai Rotem, temporarily suspends factory due to suspected corona 19"
2020-02-28 15:20:00,산업수도 울산이 떤다..현대車 확진에 유화공장·조선소 불안↑,"Ulsan, the industrial capital, trembles.. Anxiety at petrochemical factories and shipyards due to Hyundai's confirmation"
2020-02-28 13:22:00,현대차 울산2공장 멈췄다..GV80·팰리세이드 어쩌나,Hyundai Motor Company's Ulsan Plant 2 stopped.. What about GV80 Palisade?
2020-02-28 13:04:00,"""GV80·팰리세이드 어쩌나"" 현대차, 울산2공장 가동 중단에 주가 ...","""What's wrong with the GV80 Palisade"" Hyundai Motor's stock price in the shutdown of Ulsan Plant 2 ..."
2020-02-28 12:01:00,현대차 생산라인 코로나19 첫 확진···울산2공장 가동 중단,Hyundai Motor's production line Corona 19 first confirmed...
2020-02-28 12:13:00,"코스피, 6개월 만에 장중 2000선 붕괴…현대차 공장 폐쇄가 '방아쇠...",Kospi collapses intraday 2000 line in 6 months... Closing of Hyundai Motor Company's factory is'trigger...
2020-02-28 12:09:00,"[속보] 현대차 ""울산2공장 정밀방역…폐쇄 범위·기간 지침대로""","[Breaking News] Hyundai Motor Company ""Precise quarantine at Ulsan Plant 2…according to the guidelines for the scope and period of closure"""
2020-02-28 12:02:00,[속보] 현대차 직원 코로나19 ‘확진’ 판정…·접촉자 추적,[Breaking News] Hyundai Motor Company's employee is determined to be'confirmed' for Corona 19... ·Contact tracking
2020-02-28 11:57:00,"현대차서 첫 코로나19 확진자 나와…울산 2공장 가동 중단, 방역 실시",Hyundai Motor Company's first corona19 confirmed... Ulsan Plant 2 stopped operation and quarantine
2020-02-28 11:18:00,[속보]현대차 울산공장 직원 코로나19 확진,[Breaking News] Hyundai Motor Company's Ulsan Plant employee confirmed Corona 19
2020-02-28 11:48:00,"현대차 울산2공장, 코로나19 확진자 발생..가동 중단(상보)","Hyundai Motor Company's Ulsan Plant 2, COVID-19 confirmed cases have ceased operation (complementary)"
2020-02-28 11:38:00,"현대차, 낙폭 확대…울산2공장 직원 코로나19 확진에 가동 중단",Hyundai Motors expands its decline... Ulsan Plant 2 employees stop operation due to corona19 confirmation
2020-02-28 11:33:00,현대차 또 멈추나…울산공장 직원 코로나 확진,Does Hyundai stop again... Ulsan plant employee corona confirmed
2020-02-28 16:57:00,"현대차 울산 2공장, 코로나 확진에 스톱",Hyundai Motor Company's Ulsan Plant 2 stops corona confirmation
2020-02-28 13:26:00,"현대차 근로자 코로나19 확진…울산2공장 가동 중단, 신천지 연관성도...","Corona 19 confirmed by Hyundai Motor Company Ulsan Plant 2 Suspension of Operation, Shincheonji..."
2020-02-28 13:10:00,현대차 울산 2공장 근로자 코로나19 확진…가동 중단,Workers at Hyundai Motor's Ulsan Plant 2 confirmed corona19... Downtime
2020-02-28 12:42:00,코로나 19 확진환자 발생에 현대차 울산2공장 가동 중단,Hyundai Motor Company's Ulsan Plant 2 shuts down due to corona 19 confirmed cases
2020-02-28 16:41:00,현대차 울산2공장 다음달 2일부터 가동 재개,Hyundai Motor Company's Ulsan Plant 2 resumes operation from the 2nd of next month
2020-02-28 15:31:00,"현대차·로템, 코로나19로 일부 공장 가동 중단(종합)",Hyundai Motor Company Rotem Stops Operation of Some Plants Due to Corona 19
2020-02-28 11:52:00,"현대차 현대로템, 코로나19 확진 의심으로 공장 임시 중단","현대차 현대로템, 코로나19 확진 의심으로 공장 임시 중단"
2020-02-28 15:20:00,산업수도 울산이 떤다..현대車 확진에 유화공장·조선소 불안↑,"Ulsan, the industrial capital, trembles.. Anxiety at petrochemical factories and shipyards due to Hyundai's confirmation"
2020-02-28 13:22:00,현대차 울산2공장 멈췄다..GV80·팰리세이드 어쩌나,Hyundai Motor Company's Ulsan Plant 2 stopped.. What about GV80 Palisade?
2020-02-28 13:04:00,"""GV80·팰리세이드 어쩌나"" 현대차, 울산2공장 가동 중단에 주가 ...","""What's wrong with the GV80 Palisade"" Hyundai Motor's stock price in the shutdown of Ulsan Plant 2 ..."
2020-02-28 12:01:00,현대차 생산라인 코로나19 첫 확진···울산2공장 가동 중단,Hyundai Motor's production line Corona 19 first confirmed...
2020-02-28 12:13:00,"코스피, 6개월 만에 장중 2000선 붕괴…현대차 공장 폐쇄가 '방아쇠...",Kospi collapses intraday 2000 line in 6 months... Closing of Hyundai Motor Company's factory is'trigger...
2020-02-28 12:09:00,"[속보] 현대차 ""울산2공장 정밀방역…폐쇄 범위·기간 지침대로""","[Breaking News] Hyundai Motor Company ""Precise quarantine at Ulsan Plant 2…according to the guidelines for the scope and period of closure"""
2020-02-28 12:02:00,[속보] 현대차 직원 코로나19 ‘확진’ 판정…·접촉자 추적,[Breaking News] Hyundai Motor Company's employee is determined to be'confirmed' for Corona 19... ·Contact tracking
